path,new_h,orig_h,i,rmse,d0,d1,di,0.001,0.005,0.01,0.02,0.03,0.05,0.1
val/color/judge/001100.npy,0,1,4,0.687,0.101,0.083,0.107,0.935,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002536.npy,1,0,5,0.706,0.063,0.088,0.09,0.872,0.074,0.0,0.0,0.0,0.0,0.0
val/color/judge/000122.npy,0,1,1,0.701,0.067,0.065,0.07,0.153,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001105.npy,1,0,19,1.753,0.124,0.243,0.245,0.963,0.792,0.571,0.0,0.0,0.0,0.0
val/color/judge/000870.npy,0,1,2,0.65,0.073,0.064,0.073,0.803,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004508.npy,0,1,7,0.713,0.154,0.092,0.162,0.933,0.673,0.0,0.0,0.0,0.0,0.0
val/color/judge/004556.npy,1,0,13,1.365,0.032,0.099,0.102,0.929,0.773,0.596,0.0,0.0,0.0,0.0
val/color/judge/001345.npy,1,1,29,2.371,0.415,0.098,0.388,0.967,0.835,0.678,0.361,0.048,0.0,0.0
val/color/judge/001313.npy,0,1,21,2.027,0.343,0.098,0.353,0.959,0.844,0.712,0.304,0.0,0.0,0.0
val/color/judge/004566.npy,0,1,28,2.54,0.233,0.042,0.238,0.968,0.853,0.713,0.433,0.0,0.0,0.0
val/color/judge/001145.npy,0,1,5,0.709,0.14,0.114,0.143,0.815,0.087,0.0,0.0,0.0,0.0,0.0
val/color/judge/001889.npy,1,0,6,0.68,0.257,0.349,0.361,0.905,0.489,0.0,0.0,0.0,0.0,0.0
val/color/judge/002657.npy,1,1,29,3.001,0.39,0.117,0.28,0.985,0.923,0.835,0.654,0.098,0.0,0.0
val/color/judge/000958.npy,1,0,9,1.259,0.32,0.397,0.403,0.94,0.723,0.0,0.0,0.0,0.0,0.0
val/color/judge/002346.npy,1,0,13,1.299,0.127,0.189,0.189,0.931,0.739,0.498,0.0,0.0,0.0,0.0
val/color/judge/000559.npy,0,1,1,0.727,0.054,0.052,0.056,0.351,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004475.npy,1,0,24,2.193,0.149,0.27,0.273,0.963,0.811,0.595,0.24,0.0,0.0,0.0
val/color/judge/002856.npy,1,0,12,1.392,0.178,0.258,0.263,0.964,0.815,0.563,0.0,0.0,0.0,0.0
val/color/judge/003040.npy,0,1,4,0.658,0.073,0.056,0.078,0.881,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002352.npy,0,1,22,2.048,0.296,0.138,0.303,0.974,0.844,0.662,0.301,0.0,0.0,0.0
val/color/judge/003248.npy,0,1,21,2.031,0.236,0.044,0.242,0.96,0.845,0.711,0.332,0.0,0.0,0.0
val/color/judge/003802.npy,1,0,6,0.682,0.186,0.234,0.242,0.931,0.65,0.0,0.0,0.0,0.0,0.0
val/color/judge/002441.npy,0,1,6,0.679,0.063,0.032,0.074,0.93,0.587,0.0,0.0,0.0,0.0,0.0
val/color/judge/002981.npy,0,1,6,0.686,0.349,0.28,0.354,0.946,0.666,0.0,0.0,0.0,0.0,0.0
val/color/judge/002918.npy,0,1,4,0.68,0.159,0.138,0.165,0.901,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000129.npy,0,1,5,0.706,0.012,0.003,0.013,0.839,0.14,0.0,0.0,0.0,0.0,0.0
val/color/judge/003742.npy,0,1,9,1.302,0.284,0.237,0.289,0.921,0.749,0.0,0.0,0.0,0.0,0.0
val/color/judge/001090.npy,0,1,1,0.709,0.201,0.196,0.203,0.162,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001462.npy,0,1,4,0.651,0.12,0.077,0.131,0.862,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002269.npy,0,1,7,0.699,0.115,0.066,0.118,0.947,0.736,0.0,0.0,0.0,0.0,0.0
val/color/judge/002421.npy,0,1,15,1.376,0.142,0.073,0.149,0.95,0.799,0.612,0.0,0.0,0.0,0.0
val/color/judge/001349.npy,1,0,8,1.308,0.094,0.131,0.134,0.952,0.74,0.0,0.0,0.0,0.0,0.0
val/color/judge/000139.npy,0,1,9,1.269,0.199,0.009,0.212,0.905,0.688,0.0,0.0,0.0,0.0,0.0
val/color/judge/001524.npy,1,0,16,1.243,0.102,0.438,0.451,0.918,0.588,0.282,0.0,0.0,0.0,0.0
val/color/judge/002014.npy,1,0,13,1.2,0.103,0.155,0.156,0.86,0.576,0.332,0.0,0.0,0.0,0.0
val/color/judge/001237.npy,0,1,2,0.688,0.092,0.076,0.093,0.92,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002472.npy,1,0,13,1.375,0.075,0.16,0.165,0.926,0.768,0.589,0.0,0.0,0.0,0.0
val/color/judge/001176.npy,0,1,1,0.694,0.212,0.21,0.217,0.524,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003323.npy,1,0,1,0.705,0.184,0.188,0.196,0.443,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003639.npy,0,1,3,0.714,0.02,0.014,0.023,0.739,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000846.npy,0,1,21,2.187,0.182,0.087,0.183,0.954,0.866,0.781,0.518,0.0,0.0,0.0
val/color/judge/000327.npy,0,1,2,0.638,0.029,0.024,0.031,0.807,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003783.npy,0,1,8,1.258,0.092,0.054,0.092,0.942,0.693,0.0,0.0,0.0,0.0,0.0
val/color/judge/000664.npy,1,0,5,0.713,0.272,0.339,0.34,0.877,0.231,0.0,0.0,0.0,0.0,0.0
val/color/judge/004686.npy,0,1,5,0.702,0.097,0.074,0.098,0.833,0.052,0.0,0.0,0.0,0.0,0.0
val/color/judge/002950.npy,0,1,3,0.707,0.155,0.139,0.158,0.86,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003722.npy,0,1,7,0.707,0.053,0.026,0.056,0.919,0.574,0.0,0.0,0.0,0.0,0.0
val/color/judge/003139.npy,1,0,25,2.21,0.134,0.526,0.53,0.948,0.817,0.676,0.329,0.0,0.0,0.0
val/color/judge/000993.npy,0,1,8,1.277,0.082,0.028,0.091,0.947,0.709,0.0,0.0,0.0,0.0,0.0
val/color/judge/003300.npy,0,1,11,1.384,0.135,0.076,0.142,0.946,0.809,0.594,0.0,0.0,0.0,0.0
val/color/judge/002804.npy,0,1,9,1.246,0.101,0.026,0.105,0.927,0.707,0.0,0.0,0.0,0.0,0.0
val/color/judge/001513.npy,0,1,1,0.712,0.168,0.164,0.17,0.345,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002355.npy,1,0,3,0.706,0.027,0.049,0.05,0.845,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002010.npy,0,1,29,2.76,0.337,0.068,0.348,0.976,0.895,0.797,0.568,0.0,0.0,0.0
val/color/judge/001971.npy,0,1,8,1.315,0.175,0.124,0.176,0.944,0.731,0.0,0.0,0.0,0.0,0.0
val/color/judge/000704.npy,0,1,6,0.68,0.14,0.08,0.151,0.939,0.654,0.0,0.0,0.0,0.0,0.0
val/color/judge/003037.npy,0,1,4,0.675,0.205,0.181,0.205,0.919,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001863.npy,0,1,20,1.933,0.289,0.189,0.291,0.967,0.828,0.626,0.077,0.0,0.0,0.0
val/color/judge/003815.npy,0,1,10,1.323,0.16,0.069,0.165,0.95,0.746,0.251,0.0,0.0,0.0,0.0
val/color/judge/001011.npy,1,0,12,1.396,0.014,0.047,0.051,0.955,0.796,0.505,0.0,0.0,0.0,0.0
val/color/judge/000448.npy,0,1,2,0.679,0.033,0.027,0.034,0.898,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001707.npy,1,0,7,0.711,0.034,0.075,0.079,0.874,0.528,0.0,0.0,0.0,0.0,0.0
val/color/judge/004229.npy,0,1,2,0.652,0.186,0.178,0.187,0.872,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000164.npy,0,1,3,0.698,0.483,0.422,0.496,0.542,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002643.npy,1,0,9,1.246,0.101,0.192,0.201,0.913,0.677,0.0,0.0,0.0,0.0,0.0
val/color/judge/002932.npy,0,1,5,0.649,0.032,0.01,0.043,0.658,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003360.npy,0,1,11,1.241,0.203,0.119,0.211,0.897,0.671,0.391,0.0,0.0,0.0,0.0
val/color/judge/001692.npy,0,1,7,0.714,0.027,0.004,0.029,0.95,0.791,0.0,0.0,0.0,0.0,0.0
val/color/judge/001307.npy,0,1,4,0.682,0.277,0.231,0.279,0.936,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003860.npy,1,0,5,0.692,0.18,0.267,0.278,0.893,0.225,0.0,0.0,0.0,0.0,0.0
val/color/judge/004446.npy,1,0,2,0.672,0.107,0.121,0.121,0.902,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000599.npy,1,0,1,0.708,0.037,0.039,0.041,0.244,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001128.npy,0,1,6,0.69,0.274,0.193,0.277,0.932,0.649,0.0,0.0,0.0,0.0,0.0
val/color/judge/000569.npy,0,1,2,0.642,0.119,0.108,0.123,0.825,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003059.npy,0,1,2,0.666,0.101,0.09,0.102,0.903,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002892.npy,1,0,1,0.708,0.085,0.088,0.091,0.166,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002170.npy,0,1,17,1.922,0.224,0.106,0.224,0.952,0.832,0.693,0.0,0.0,0.0,0.0
val/color/judge/001187.npy,1,0,5,0.706,0.197,0.261,0.264,0.908,0.068,0.0,0.0,0.0,0.0,0.0
val/color/judge/002855.npy,1,0,4,0.694,0.029,0.056,0.062,0.947,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003282.npy,0,1,9,1.319,0.415,0.364,0.423,0.938,0.746,0.0,0.0,0.0,0.0,0.0
val/color/judge/002668.npy,0,1,18,1.79,0.247,0.083,0.25,0.956,0.781,0.569,0.0,0.0,0.0,0.0
val/color/judge/002414.npy,0,1,4,0.649,0.288,0.253,0.292,0.873,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001292.npy,0,1,2,0.665,0.215,0.186,0.221,0.877,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000470.npy,1,0,10,1.372,0.045,0.087,0.092,0.952,0.785,0.208,0.0,0.0,0.0,0.0
val/color/judge/003280.npy,0,1,3,0.699,0.176,0.157,0.179,0.785,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000034.npy,1,0,3,0.71,0.168,0.182,0.183,0.768,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000991.npy,0,1,5,0.706,0.149,0.126,0.152,0.904,0.199,0.0,0.0,0.0,0.0,0.0
val/color/judge/000451.npy,0,1,1,0.705,0.217,0.21,0.221,0.198,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004454.npy,1,0,14,1.208,0.029,0.085,0.085,0.868,0.681,0.418,0.0,0.0,0.0,0.0
val/color/judge/001703.npy,0,1,20,1.831,0.354,0.062,0.366,0.961,0.795,0.608,0.114,0.0,0.0,0.0
val/color/judge/000334.npy,0,1,13,1.303,0.129,0.037,0.132,0.94,0.747,0.506,0.0,0.0,0.0,0.0
val/color/judge/003297.npy,1,0,15,1.455,0.065,0.157,0.159,0.953,0.854,0.745,0.0,0.0,0.0,0.0
val/color/judge/003439.npy,1,0,13,1.36,0.145,0.249,0.252,0.937,0.774,0.568,0.0,0.0,0.0,0.0
val/color/judge/001568.npy,0,1,4,0.674,0.456,0.425,0.461,0.907,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003877.npy,0,1,6,0.655,0.033,0.006,0.04,0.876,0.465,0.0,0.0,0.0,0.0,0.0
val/color/judge/001998.npy,0,1,11,1.183,0.036,0.003,0.04,0.879,0.601,0.287,0.0,0.0,0.0,0.0
val/color/judge/004318.npy,0,1,26,2.56,0.267,0.159,0.271,0.973,0.867,0.709,0.423,0.0,0.0,0.0
val/color/judge/002796.npy,0,1,9,1.279,0.244,0.17,0.246,0.945,0.758,0.0,0.0,0.0,0.0,0.0
val/color/judge/004007.npy,1,0,9,1.344,0.094,0.176,0.181,0.934,0.751,0.0,0.0,0.0,0.0,0.0
val/color/judge/000723.npy,0,0,29,2.359,0.068,0.267,0.208,0.968,0.823,0.629,0.334,0.011,0.0,0.0
val/color/judge/001875.npy,1,0,11,1.374,0.243,0.329,0.331,0.951,0.792,0.578,0.0,0.0,0.0,0.0
val/color/judge/003221.npy,1,0,9,1.367,0.176,0.244,0.244,0.943,0.796,0.0,0.0,0.0,0.0,0.0
val/color/judge/004486.npy,1,0,3,0.714,0.101,0.121,0.125,0.841,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002145.npy,1,0,8,1.078,0.124,0.194,0.199,0.912,0.552,0.0,0.0,0.0,0.0,0.0
val/color/judge/004339.npy,1,0,25,2.49,0.079,0.174,0.176,0.959,0.848,0.729,0.445,0.0,0.0,0.0
val/color/judge/000971.npy,0,1,14,1.337,0.148,0.074,0.148,0.953,0.76,0.49,0.0,0.0,0.0,0.0
val/color/judge/002602.npy,0,1,20,1.877,0.439,0.308,0.44,0.96,0.803,0.618,0.112,0.0,0.0,0.0
val/color/judge/000171.npy,1,0,7,0.713,0.168,0.225,0.227,0.938,0.734,0.0,0.0,0.0,0.0,0.0
val/color/judge/004262.npy,1,0,3,0.71,0.053,0.062,0.063,0.816,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004521.npy,0,1,5,0.712,0.063,0.045,0.065,0.895,0.04,0.0,0.0,0.0,0.0,0.0
val/color/judge/002652.npy,0,1,16,1.974,0.147,0.101,0.15,0.972,0.85,0.649,0.0,0.0,0.0,0.0
val/color/judge/001286.npy,0,1,5,0.695,0.195,0.15,0.206,0.796,0.118,0.0,0.0,0.0,0.0,0.0
val/color/judge/004618.npy,1,0,12,1.32,0.025,0.079,0.08,0.95,0.729,0.435,0.0,0.0,0.0,0.0
val/color/judge/004343.npy,1,0,15,1.368,0.133,0.25,0.257,0.953,0.812,0.628,0.0,0.0,0.0,0.0
val/color/judge/000922.npy,0,1,6,0.677,0.151,0.12,0.155,0.913,0.529,0.0,0.0,0.0,0.0,0.0
val/color/judge/002117.npy,0,1,5,0.705,0.103,0.078,0.107,0.741,0.054,0.0,0.0,0.0,0.0,0.0
val/color/judge/000294.npy,0,1,5,0.706,0.178,0.153,0.178,0.919,0.189,0.0,0.0,0.0,0.0,0.0
val/color/judge/002777.npy,0,1,15,1.314,0.184,0.074,0.191,0.932,0.743,0.521,0.0,0.0,0.0,0.0
val/color/judge/000118.npy,1,0,1,0.71,0.078,0.087,0.097,0.66,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001484.npy,0,1,16,2.055,0.173,0.054,0.175,0.976,0.876,0.708,0.0,0.0,0.0,0.0
val/color/judge/000990.npy,0,1,7,0.713,0.122,0.059,0.133,0.907,0.653,0.0,0.0,0.0,0.0,0.0
val/color/judge/003492.npy,1,0,6,0.693,0.018,0.039,0.041,0.928,0.601,0.0,0.0,0.0,0.0,0.0
val/color/judge/003684.npy,1,0,11,1.272,0.06,0.246,0.269,0.925,0.714,0.383,0.0,0.0,0.0,0.0
val/color/judge/004621.npy,0,1,4,0.677,0.108,0.095,0.109,0.948,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000772.npy,0,1,13,1.315,0.215,0.036,0.222,0.973,0.778,0.462,0.0,0.0,0.0,0.0
val/color/judge/000529.npy,1,1,29,2.323,0.136,0.037,0.118,0.799,0.707,0.594,0.411,0.029,0.0,0.0
val/color/judge/003445.npy,0,1,8,1.286,0.225,0.176,0.225,0.949,0.724,0.0,0.0,0.0,0.0,0.0
val/color/judge/003064.npy,1,0,7,0.704,0.104,0.167,0.17,0.923,0.68,0.0,0.0,0.0,0.0,0.0
val/color/judge/003326.npy,0,1,2,0.668,0.145,0.137,0.145,0.896,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001891.npy,0,1,9,1.237,0.125,0.066,0.128,0.913,0.676,0.0,0.0,0.0,0.0,0.0
val/color/judge/002191.npy,0,1,10,1.258,0.072,0.023,0.081,0.934,0.676,0.203,0.0,0.0,0.0,0.0
val/color/judge/000380.npy,0,1,13,1.316,0.173,0.094,0.174,0.948,0.755,0.52,0.0,0.0,0.0,0.0
val/color/judge/004077.npy,1,0,21,2.048,0.004,0.046,0.047,0.937,0.834,0.72,0.394,0.0,0.0,0.0
val/color/judge/004519.npy,1,0,1,0.706,0.021,0.023,0.026,0.035,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000687.npy,0,1,6,0.693,0.079,0.042,0.081,0.953,0.703,0.0,0.0,0.0,0.0,0.0
val/color/judge/004620.npy,1,0,9,1.328,0.153,0.187,0.189,0.935,0.751,0.0,0.0,0.0,0.0,0.0
val/color/judge/004602.npy,0,1,6,0.696,0.078,0.048,0.082,0.944,0.681,0.0,0.0,0.0,0.0,0.0
val/color/judge/002938.npy,0,1,14,1.434,0.187,0.086,0.19,0.968,0.832,0.611,0.0,0.0,0.0,0.0
val/color/judge/004458.npy,0,1,9,1.18,0.189,0.075,0.201,0.871,0.594,0.0,0.0,0.0,0.0,0.0
val/color/judge/002637.npy,0,1,20,2.189,0.422,0.243,0.423,0.976,0.887,0.754,0.133,0.0,0.0,0.0
val/color/judge/002734.npy,0,0,29,2.857,0.107,0.35,0.294,0.98,0.9,0.791,0.578,0.074,0.0,0.0
val/color/judge/000530.npy,0,1,1,0.698,0.063,0.062,0.068,0.295,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002615.npy,1,0,15,1.362,0.225,0.354,0.36,0.947,0.788,0.601,0.0,0.0,0.0,0.0
val/color/judge/004261.npy,1,0,20,2.195,0.099,0.212,0.215,0.98,0.893,0.77,0.134,0.0,0.0,0.0
val/color/judge/004403.npy,1,0,6,0.693,0.1,0.137,0.144,0.944,0.72,0.0,0.0,0.0,0.0,0.0
val/color/judge/001415.npy,0,1,21,2.005,0.184,0.047,0.185,0.946,0.833,0.704,0.349,0.0,0.0,0.0
val/color/judge/002785.npy,1,0,7,0.707,0.164,0.229,0.235,0.917,0.655,0.0,0.0,0.0,0.0,0.0
val/color/judge/000330.npy,0,1,18,2.047,0.261,0.134,0.269,0.971,0.85,0.68,0.0,0.0,0.0,0.0
val/color/judge/000259.npy,1,0,1,0.694,0.034,0.037,0.037,0.301,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004378.npy,1,0,9,1.077,0.089,0.19,0.195,0.84,0.509,0.0,0.0,0.0,0.0,0.0
val/color/judge/001348.npy,0,1,3,0.706,0.163,0.143,0.165,0.82,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002149.npy,0,1,19,1.782,0.375,0.118,0.377,0.944,0.784,0.598,0.0,0.0,0.0,0.0
val/color/judge/002443.npy,0,1,3,0.704,0.287,0.246,0.29,0.826,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002665.npy,1,0,13,1.367,0.136,0.207,0.21,0.95,0.785,0.598,0.0,0.0,0.0,0.0
val/color/judge/001665.npy,0,1,4,0.693,0.05,0.043,0.051,0.953,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001323.npy,1,0,4,0.688,0.085,0.108,0.109,0.921,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002775.npy,1,0,6,0.7,0.093,0.154,0.163,0.952,0.752,0.0,0.0,0.0,0.0,0.0
val/color/judge/002572.npy,0,1,6,0.676,0.403,0.352,0.407,0.932,0.601,0.0,0.0,0.0,0.0,0.0
val/color/judge/000605.npy,0,1,5,0.712,0.144,0.119,0.149,0.852,0.129,0.0,0.0,0.0,0.0,0.0
val/color/judge/003172.npy,0,1,15,1.308,0.219,0.15,0.22,0.932,0.732,0.52,0.0,0.0,0.0,0.0
val/color/judge/003596.npy,0,1,1,0.706,0.035,0.034,0.039,0.668,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002889.npy,1,0,3,0.715,0.164,0.183,0.189,0.912,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004155.npy,0,1,9,1.098,0.266,0.174,0.27,0.922,0.589,0.0,0.0,0.0,0.0,0.0
val/color/judge/000116.npy,1,0,10,1.392,0.059,0.117,0.117,0.954,0.813,0.072,0.0,0.0,0.0,0.0
val/color/judge/002617.npy,1,0,10,1.401,0.196,0.269,0.271,0.962,0.825,0.134,0.0,0.0,0.0,0.0
val/color/judge/000988.npy,1,0,11,1.353,0.078,0.138,0.144,0.93,0.77,0.559,0.0,0.0,0.0,0.0
val/color/judge/002431.npy,1,0,7,0.699,0.159,0.225,0.225,0.92,0.699,0.0,0.0,0.0,0.0,0.0
val/color/judge/002913.npy,0,1,13,1.236,0.181,0.085,0.184,0.967,0.721,0.375,0.0,0.0,0.0,0.0
val/color/judge/000495.npy,0,1,8,1.276,0.24,0.122,0.25,0.95,0.721,0.0,0.0,0.0,0.0,0.0
val/color/judge/000568.npy,0,1,7,0.711,0.02,0.01,0.021,0.855,0.612,0.0,0.0,0.0,0.0,0.0
val/color/judge/000799.npy,0,1,3,0.702,0.099,0.085,0.101,0.846,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001264.npy,0,1,20,2.106,0.265,0.17,0.271,0.972,0.865,0.725,0.167,0.0,0.0,0.0
val/color/judge/004320.npy,0,1,19,2.056,0.282,0.097,0.29,0.952,0.852,0.729,0.0,0.0,0.0,0.0
val/color/judge/002123.npy,0,1,6,0.658,0.131,0.104,0.132,0.886,0.435,0.0,0.0,0.0,0.0,0.0
val/color/judge/001382.npy,0,1,2,0.664,0.144,0.134,0.147,0.891,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003522.npy,1,0,17,1.917,0.104,0.178,0.179,0.958,0.835,0.672,0.0,0.0,0.0,0.0
val/color/judge/003987.npy,1,0,2,0.677,0.256,0.271,0.272,0.923,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001735.npy,0,1,12,1.304,0.09,0.025,0.099,0.945,0.717,0.395,0.0,0.0,0.0,0.0
val/color/judge/004495.npy,1,0,11,1.366,0.222,0.278,0.28,0.942,0.8,0.597,0.0,0.0,0.0,0.0
val/color/judge/004496.npy,0,1,2,0.655,0.039,0.022,0.05,0.875,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002491.npy,1,0,9,1.283,0.098,0.147,0.15,0.903,0.694,0.0,0.0,0.0,0.0,0.0
val/color/judge/003067.npy,0,1,14,1.45,0.209,0.141,0.214,0.975,0.875,0.683,0.0,0.0,0.0,0.0
val/color/judge/002201.npy,0,1,6,0.679,0.19,0.161,0.192,0.933,0.635,0.0,0.0,0.0,0.0,0.0
val/color/judge/001471.npy,0,0,29,2.485,0.025,0.466,0.159,0.967,0.837,0.657,0.38,0.036,0.0,0.0
val/color/judge/003103.npy,1,0,6,0.696,0.03,0.113,0.122,0.942,0.674,0.0,0.0,0.0,0.0,0.0
val/color/judge/001238.npy,1,0,2,0.645,0.2,0.209,0.213,0.858,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004383.npy,1,0,6,0.68,0.048,0.071,0.076,0.93,0.65,0.0,0.0,0.0,0.0,0.0
val/color/judge/002105.npy,1,0,4,0.677,0.301,0.321,0.323,0.923,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000607.npy,0,1,3,0.703,0.196,0.18,0.2,0.803,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/004426.npy,0,1,9,1.026,0.297,0.132,0.315,0.9,0.536,0.0,0.0,0.0,0.0,0.0
val/color/judge/000089.npy,0,1,2,0.629,0.207,0.202,0.211,0.796,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001912.npy,0,1,19,1.707,0.141,0.045,0.142,0.925,0.737,0.541,0.0,0.0,0.0,0.0
val/color/judge/001195.npy,1,0,9,1.225,0.103,0.141,0.143,0.904,0.664,0.0,0.0,0.0,0.0,0.0
val/color/judge/004152.npy,1,0,1,0.708,0.122,0.125,0.136,0.191,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002027.npy,0,1,1,0.704,0.348,0.345,0.356,0.106,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/003641.npy,0,1,1,0.697,0.062,0.061,0.069,0.093,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001123.npy,0,1,1,0.715,0.073,0.071,0.074,0.052,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002810.npy,0,1,10,1.401,0.216,0.146,0.223,0.965,0.838,0.133,0.0,0.0,0.0,0.0
val/color/judge/000639.npy,0,1,9,1.024,0.228,0.083,0.241,0.924,0.557,0.0,0.0,0.0,0.0,0.0
val/color/judge/000598.npy,1,0,4,0.693,0.009,0.013,0.014,0.943,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001331.npy,0,1,19,1.984,0.307,0.164,0.309,0.954,0.827,0.693,0.0,0.0,0.0,0.0
val/color/judge/004493.npy,1,0,6,0.681,0.121,0.156,0.162,0.938,0.637,0.0,0.0,0.0,0.0,0.0
val/color/judge/004482.npy,1,0,26,2.404,0.086,0.318,0.327,0.965,0.834,0.652,0.342,0.0,0.0,0.0
val/color/judge/004364.npy,1,0,3,0.711,0.136,0.162,0.166,0.929,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002941.npy,1,0,13,1.336,0.201,0.265,0.269,0.956,0.774,0.535,0.0,0.0,0.0,0.0
val/color/judge/003793.npy,0,1,4,0.646,0.084,0.06,0.087,0.852,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000822.npy,0,1,20,1.952,0.253,0.026,0.273,0.969,0.831,0.619,0.075,0.0,0.0,0.0
val/color/judge/002565.npy,0,1,10,1.321,0.257,0.19,0.266,0.951,0.751,0.066,0.0,0.0,0.0,0.0
val/color/judge/004687.npy,1,0,8,1.313,0.026,0.091,0.096,0.954,0.737,0.0,0.0,0.0,0.0,0.0
val/color/judge/003268.npy,0,1,10,1.254,0.336,0.077,0.348,0.937,0.688,0.052,0.0,0.0,0.0,0.0
val/color/judge/002557.npy,1,1,29,2.971,0.182,0.053,0.173,0.984,0.921,0.83,0.643,0.056,0.0,0.0
val/color/judge/001151.npy,0,1,4,0.675,0.407,0.385,0.412,0.896,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/002280.npy,1,0,5,0.706,0.108,0.128,0.131,0.872,0.28,0.0,0.0,0.0,0.0,0.0
val/color/judge/002366.npy,0,1,13,1.282,0.105,0.053,0.107,0.911,0.707,0.475,0.0,0.0,0.0,0.0
val/color/judge/001166.npy,1,0,3,0.707,0.198,0.235,0.239,0.88,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000010.npy,1,0,4,0.661,0.112,0.13,0.138,0.868,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/001301.npy,1,0,23,2.034,0.112,0.228,0.234,0.909,0.807,0.686,0.422,0.0,0.0,0.0
val/color/judge/004072.npy,1,0,6,0.706,0.15,0.271,0.275,0.935,0.639,0.0,0.0,0.0,0.0,0.0
val/color/judge/002097.npy,1,0,2,0.661,0.023,0.057,0.064,0.859,0.0,0.0,0.0,0.0,0.0,0.0
val/color/judge/000535.npy,0,1,5,0.706,0.161,0.122,0.171,0.865,0.136,0.0,0.0,0.0,0.0,0.0
val/color/judge/001549.npy,0,1,6,0.685,0.276,0.224,0.277,0.933,0.643,0.0,0.0,0.0,0.0,0.0
